,FLIGHT,DISTANCE,CRS_ELAPSED_TIME
181028,IAH|AUS|UA,140.0,58.0
181030,FLL|EWR|UA,1065.0,180.0
181031,EWR|SJU|UA,1608.0,235.0
181034,SMF|IAH|UA,1609.0,222.0
181041,PDX|IAH|UA,1825.0,245.0
181045,CLE|LAS|UA,1824.0,292.0
181047,ORD|MIA|UA,1197.0,190.0
181048,KOA|SFO|UA,2367.0,310.0
181049,FSD|DEN|UA,483.0,116.0
181052,IAD|SJU|UA,1571.0,225.0
181053,SFO|OGG|UA,2338.0,346.0
181067,LIH|LAX|UA,2615.0,325.0
181068,LAX|KOA|UA,2504.0,340.0
181069,IAH|SJU|UA,2007.0,255.0
181072,IAH|DCA|UA,1208.0,173.0
181075,BWI|IAH|UA,1235.0,223.0
181079,PHX|IAH|UA,1009.0,151.0
181081,EWR|CLE|UA,404.0,103.0
181082,IAH|SAN|UA,1303.0,216.0
181089,ORD|CLT|UA,599.0,124.0
181097,ORD|FLL|UA,1182.0,190.0
181102,MCO|CLE|UA,895.0,148.0
181103,STT|EWR|UA,1634.0,275.0
181107,MSY|LAX|UA,1670.0,265.0
181108,DSM|DEN|UA,589.0,127.0
181111,MSP|DEN|UA,680.0,140.0
181113,CLE|LAX|UA,2052.0,325.0
181116,EWR|STT|UA,1634.0,245.0
181118,IAH|BOS|UA,1597.0,219.0
181121,IAH|BWI|UA,1235.0,181.0
181125,SFO|RDU|UA,2400.0,302.0
181126,DCA|DEN|UA,1476.0,248.0
181131,ATL|IAH|UA,689.0,148.0
181133,DEN|TUL|UA,541.0,101.0
181134,SLC|ORD|UA,1250.0,188.0
181141,OGG|SFO|UA,2338.0,303.0
181144,RSW|IAH|UA,861.0,169.0
181151,DEN|SEA|UA,1024.0,181.0
181153,CLE|FLL|UA,1062.0,191.0
181155,IAH|RSW|UA,861.0,130.0
181157,CLE|SFO|UA,2161.0,340.0
181158,TPA|EWR|UA,997.0,161.0
181159,SAT|DEN|UA,794.0,145.0
181162,PHX|EWR|UA,2133.0,276.0
181166,ATL|SFO|UA,2139.0,330.0
181169,EWR|PHX|UA,2133.0,340.0
181172,EWR|AUS|UA,1504.0,265.0
181173,MSY|EWR|UA,1167.0,164.0
181174,DEN|FSD|UA,483.0,101.0
181179,ORD|JAC|UA,1162.0,197.0
181185,SRQ|ORD|UA,1050.0,176.0
181187,RSW|DEN|UA,1607.0,258.0
181189,SNA|EWR|UA,2434.0,299.0
181190,DCA|SFO|UA,2442.0,381.0
181195,IAH|TPA|UA,787.0,126.0
181202,SEA|EWR|UA,2402.0,301.0
181203,EWR|SEA|UA,2402.0,379.0
181205,IAH|SFO|UA,1635.0,262.0
181208,JAC|ORD|UA,1162.0,183.0
181210,IAD|ORD|UA,588.0,131.0
181211,ORD|EWR|UA,719.0,134.0
181213,SFO|CLE|UA,2161.0,282.0
181217,SFO|KOA|UA,2367.0,341.0
181223,DEN|TUS|UA,639.0,129.0
181227,DEN|OGG|UA,3302.0,466.0
181230,DEN|PSP|UA,776.0,148.0
181237,FLL|SFO|UA,2584.0,390.0
181241,PHL|SFO|UA,2521.0,390.0
181245,PHL|IAH|UA,1325.0,242.0
181246,IAH|PDX|UA,1825.0,289.0
181247,DEN|DCA|UA,1476.0,201.0
181251,SAT|IAH|UA,191.0,67.0
181256,EGE|EWR|UA,1725.0,244.0
181260,ORD|SRQ|UA,1050.0,167.0
181264,EGE|IAH|UA,934.0,160.0
181265,EWR|EGE|UA,1725.0,292.0
181273,CLE|MCO|UA,895.0,159.0
181284,ORD|DSM|UA,299.0,86.0
181285,SJU|EWR|UA,1608.0,260.0
181289,ORD|IND|UA,177.0,59.0
181298,MIA|DEN|UA,1709.0,282.0
181301,CLE|RSW|UA,1025.0,182.0
181302,FLL|CLE|UA,1062.0,174.0
181303,BZN|ORD|UA,1186.0,176.0
181306,RSW|CLE|UA,1025.0,163.0
181309,SFO|AUS|UA,1504.0,216.0
181320,ORD|OMA|UA,416.0,98.0
181322,DEN|ICT|UA,420.0,90.0
181329,PDX|SFO|UA,550.0,112.0
181336,SFO|FLL|UA,2584.0,327.0
181337,SFO|SAT|UA,1482.0,208.0
181339,LAX|MSY|UA,1670.0,220.0
181340,SFO|SLC|UA,599.0,120.0
181344,DEN|SNA|UA,846.0,151.0
181349,ORD|MEM|UA,491.0,123.0
181350,IAH|DFW|UA,224.0,77.0
181356,DEN|RSW|UA,1607.0,215.0
181362,SAN|ORD|UA,1723.0,249.0
181369,LAX|CLE|UA,2052.0,272.0
181375,ORD|MSY|UA,837.0,151.0
181376,OKC|DEN|UA,495.0,108.0
181377,IAD|LAS|UA,2065.0,324.0
181384,IAD|PHX|UA,1956.0,318.0
181416,DCA|IAH|UA,1208.0,222.0
181419,IAH|SJC|UA,1608.0,267.0
181423,FLL|ORD|UA,1182.0,206.0
181446,DEN|GRR|UA,1015.0,157.0
181448,ORD|SJU|UA,2072.0,280.0
181449,SJC|IAH|UA,1608.0,228.0
181459,IND|ORD|UA,177.0,80.0
181470,SFO|PSP|UA,421.0,90.0
181472,IAH|EGE|UA,934.0,183.0
181477,MSY|SFO|UA,1911.0,292.0
181499,ORD|OGG|UA,4184.0,562.0
181503,GRR|ORD|UA,137.0,70.0
181508,MEM|DEN|UA,872.0,163.0
181528,DFW|DEN|UA,641.0,133.0
181546,BZN|EWR|UA,1882.0,250.0
181603,MSP|BJI|OO,199.0,75.0
181719,MSP|BRD|OO,114.0,61.0
181771,BTM|SLC|OO,358.0,82.0
181829,SLC|BTM|OO,358.0,85.0
181887,CDC|SLC|OO,221.0,60.0
181913,SLC|CDC|OO,221.0,50.0
181990,COD|SLC|OO,298.0,75.0
182021,SLC|COD|OO,298.0,75.0
182278,SJU|ORD|UA,2072.0,320.0
182286,SAN|DEN|UA,853.0,142.0
182287,OGG|LAX|UA,2486.0,324.0
182296,MCI|DEN|UA,533.0,118.0
182297,ORD|DTW|UA,235.0,80.0
182299,IAD|MSY|UA,955.0,179.0
182304,IND|SFO|UA,1943.0,315.0
182305,ORD|SMF|UA,1781.0,275.0
182306,TPA|ORD|UA,1012.0,174.0
182311,IAH|CLE|UA,1091.0,159.0
182314,ORD|PDX|UA,1739.0,278.0
182318,ORD|SLC|UA,1250.0,221.0
182322,DEN|BZN|UA,524.0,113.0
182324,LAX|PHX|UA,370.0,87.0
182325,SNA|SFO|UA,372.0,91.0
182331,BIL|DEN|UA,455.0,97.0
182339,SAN|IAD|UA,2253.0,288.0
182342,PHL|ORD|UA,678.0,148.0
182344,ORD|BTV|UA,763.0,123.0
182355,MCO|LAX|UA,2218.0,342.0
182357,ORD|ORF|UA,717.0,121.0
182358,DFW|IAH|UA,224.0,74.0
182366,DEN|BIL|UA,455.0,98.0
182368,AUS|EWR|UA,1504.0,219.0
182369,LAS|LAX|UA,236.0,83.0
182373,ORD|MSN|UA,108.0,56.0
182386,IAH|TUL|UA,429.0,95.0
182388,DEN|TPA|UA,1506.0,204.0
182389,ORD|DCA|UA,612.0,119.0
182390,ORD|PHL|UA,678.0,119.0
182396,BWI|ORD|UA,622.0,137.0
182401,ORD|RSW|UA,1120.0,177.0
182404,IAH|HDN|UA,985.0,177.0
182405,MFE|IAH|UA,316.0,79.0
182407,GRR|DEN|UA,1015.0,198.0
182415,ORD|BZN|UA,1186.0,206.0
182419,OMA|IAH|UA,781.0,151.0
182437,CLE|SJU|UA,1839.0,255.0
182442,ORD|SAN|UA,1723.0,270.0
182452,TUL|DEN|UA,541.0,123.0
182456,TPA|DEN|UA,1506.0,244.0
182479,ABQ|DEN|UA,349.0,90.0
182486,MSN|ORD|UA,108.0,59.0
182507,CMH|ORD|UA,296.0,98.0
182512,CLT|ORD|UA,599.0,144.0
182532,EWR|BZN|UA,1882.0,310.0
182535,MIA|ORD|UA,1197.0,205.0
182546,EWR|HDN|UA,1728.0,282.0
182547,IAH|PIT|UA,1117.0,164.0
182548,LAX|ITO|UA,2449.0,344.0
182549,ORD|CHS|UA,760.0,128.0
182551,EWR|DFW|UA,1372.0,242.0
182555,RDU|SFO|UA,2400.0,371.0
182562,HDN|EWR|UA,1728.0,242.0
182563,RDU|EWR|UA,416.0,98.0
182564,LAS|CLE|UA,1824.0,240.0
182605,EWR|JAC|UA,1874.0,306.0
182627,PSP|DEN|UA,776.0,135.0
182629,DEN|LIH|UA,3414.0,480.0
182644,MSY|IAD|UA,955.0,141.0
182674,STT|IAD|UA,1606.0,260.0
182692,IAD|STT|UA,1606.0,235.0
182727,ORD|STT|UA,2116.0,290.0
182744,RSW|ORD|UA,1120.0,197.0
182760,JAC|EWR|UA,1874.0,249.0
182768,STT|ORD|UA,2116.0,340.0
182815,MCI|IAH|UA,643.0,132.0
182872,EWR|MSY|UA,1167.0,213.0
182881,SAT|ORD|UA,1041.0,166.0
182898,IAD|HDN|UA,1582.0,258.0
182941,JAC|IAH|UA,1265.0,197.0
182964,DCA|ORD|UA,612.0,141.0
182993,IAH|ATL|UA,689.0,120.0
183038,DEN|CMH|UA,1154.0,170.0
183067,DEN|AUS|UA,775.0,130.0
183069,SEA|IAD|UA,2306.0,294.0
183081,MEM|ORD|UA,491.0,120.0
183114,ICT|DEN|UA,420.0,109.0
183139,PHL|DEN|UA,1558.0,280.0
183146,DEN|HNL|UA,3365.0,480.0
183156,BOS|DEN|UA,1754.0,308.0
183158,ORD|ALB|UA,723.0,119.0
183159,ABQ|IAH|UA,744.0,133.0
183170,IAD|BOS|UA,413.0,93.0
183177,AUS|SFO|UA,1504.0,249.0
183186,DEN|ABQ|UA,349.0,90.0
183187,PDX|EWR|UA,2434.0,311.0
183201,DEN|OMA|UA,472.0,96.0
183248,PSC|SFO|OO,620.0,119.0
183271,DEN|RKS|OO,260.0,77.0
183359,ORD|MBS|OO,222.0,70.0
183581,OTH|SFO|OO,412.0,88.0
184027,DEN|HYS|OO,298.0,67.0
184231,RDD|SFO|OO,199.0,60.0
184261,SFO|RDD|OO,199.0,64.0
184471,SFO|OTH|OO,412.0,94.0
184723,DEN|MSY|UA,1062.0,156.0
184814,SLC|SFO|UA,599.0,129.0
184843,IAD|SEA|UA,2306.0,356.0
184906,BOS|IAD|UA,413.0,112.0
184919,TUS|DEN|UA,639.0,124.0
184948,EWR|MTJ|UA,1795.0,300.0
184953,BNA|IAH|UA,657.0,140.0
184959,DEN|OKC|UA,495.0,103.0
184965,DEN|MSN|UA,826.0,131.0
184966,ORD|BDL|UA,783.0,125.0
184991,IAD|DFW|UA,1172.0,217.0
184996,IAD|EWR|UA,212.0,84.0
185000,SMF|ORD|UA,1781.0,245.0
185005,LAX|SEA|UA,954.0,170.0
185017,IAH|OMA|UA,781.0,138.0
185040,ORD|AUS|UA,977.0,181.0
185098,IND|DEN|UA,977.0,191.0
185103,EWR|ATL|UA,746.0,160.0
185108,DEN|PIT|UA,1290.0,182.0
185175,DFW|IAD|UA,1172.0,165.0
185182,SFO|MSP|UA,1589.0,234.0
185252,ORD|ROC|UA,528.0,101.0
185315,HNL|ORD|UA,4243.0,493.0
185351,HNL|IAH|UA,3904.0,456.0
185582,ATL|DEN|UA,1199.0,226.0
185660,ROC|ORD|UA,528.0,129.0
186569,ORD|BNA|UA,409.0,93.0
186725,DSM|ORD|UA,299.0,90.0
186737,ITO|LAX|UA,2449.0,309.0
186842,DEN|MEM|UA,872.0,147.0
187197,PIT|IAH|UA,1117.0,199.0
187241,HNL|DEN|UA,3365.0,427.0
190742,OGG|DEN|UA,3302.0,405.0
190830,LIH|DEN|UA,3414.0,417.0
190849,KOA|DEN|UA,3329.0,418.0
190860,DEN|KOA|UA,3329.0,460.0
191403,JFK|HNL|HA,4983.0,685.0
191439,LAX|LIH|HA,2615.0,365.0
191455,LIH|LAX|HA,2615.0,340.0
192402,IAH|JAC|UA,1265.0,214.0
192405,FSD|ORD|UA,462.0,95.0
192407,OGG|ORD|UA,4184.0,477.0
192409,JAC|SFO|UA,737.0,150.0
192437,SJU|CLE|UA,1839.0,280.0
192463,SFO|JAC|UA,737.0,130.0
192465,ORD|ATL|UA,606.0,121.0
193335,CMH|DEN|UA,1154.0,210.0
196071,EWR|BUF|UA,282.0,84.0
196352,BUF|EWR|UA,282.0,91.0
196426,BTR|DCA|UA,985.0,155.0
197588,CLT|IAH|UA,912.0,177.0
198223,IAH|BTR|UA,253.0,68.0
199286,IAH|CMH|UA,986.0,151.0
202907,DTW|PIA|OO,346.0,86.0
202911,PIA|DTW|OO,346.0,89.0
202939,IAH|XNA|OO,438.0,93.0
203229,EUG|TUS|OO,1062.0,145.0
203230,PHX|EUG|OO,952.0,165.0
203231,EUG|LAX|OO,748.0,135.0
203235,LWS|LAX|OO,861.0,140.0
203236,SEA|LWS|OO,261.0,60.0
203239,SGU|PHX|OO,262.0,70.0
208553,HNL|IAD|UA,4817.0,555.0
208570,HDN|IAD|UA,1582.0,221.0
208694,IAH|RDU|UA,1042.0,153.0
208863,MTJ|LGA|UA,1810.0,257.0
209985,EWR|SAT|UA,1569.0,270.0
210859,EWR|SRQ|UA,1034.0,184.0
212358,PIT|SFO|UA,2254.0,353.0
212359,SFO|STL|UA,1735.0,230.0
212486,STL|SFO|UA,1735.0,284.0
212488,BOS|LAX|UA,2611.0,393.0
212571,AUS|IAD|UA,1297.0,179.0
212595,IAH|CLT|UA,912.0,147.0
212619,IAH|OKC|UA,395.0,94.0
212667,EWR|DSM|UA,1017.0,176.0
213567,AUS|ORD|UA,977.0,159.0
213990,SRQ|EWR|UA,1034.0,164.0
214188,PDX|IAD|UA,2327.0,295.0
214241,IAD|SMF|UA,2358.0,351.0
214258,LAX|BWI|UA,2329.0,297.0
214259,BWI|LAX|UA,2329.0,360.0
215122,IAH|MEM|UA,468.0,102.0
215198,RIC|ORD|UA,642.0,137.0
215409,ORD|RIC|UA,642.0,112.0
215436,MTJ|IAH|UA,927.0,152.0
215459,IAD|AUS|UA,1297.0,232.0
215461,PBI|IAH|UA,956.0,183.0
215463,AUS|LAX|UA,1242.0,215.0
215476,BUF|ORD|UA,474.0,119.0
215484,DEN|BDL|UA,1671.0,213.0
215501,IAD|RDU|UA,224.0,69.0
215603,SFO|PIT|UA,2254.0,283.0
215647,DEN|IND|UA,977.0,144.0
215658,LAX|BOS|UA,2611.0,322.0
215669,ORD|BUF|UA,474.0,90.0
215714,PSP|IAH|UA,1269.0,182.0
215750,IAH|DTW|UA,1075.0,162.0
215752,EGE|ORD|UA,1007.0,160.0
215759,IAD|SAT|UA,1362.0,244.0
215843,ICT|ORD|UA,588.0,115.0
215870,ORD|ANC|UA,2846.0,423.0
215912,BWI|SFO|UA,2457.0,373.0
215919,ORD|ICT|UA,588.0,121.0
215931,ORD|EGE|UA,1007.0,170.0
216161,ANC|SFO|UA,2018.0,276.0
216464,DTW|IAH|UA,1075.0,200.0
216592,SAT|EWR|UA,1569.0,220.0
216654,DTW|EWR|UA,488.0,108.0
216663,IAD|JAC|UA,1750.0,278.0
216813,IAH|MTJ|UA,927.0,175.0
216837,ANC|ORD|UA,2846.0,358.0
216916,IAD|PDX|UA,2327.0,358.0
216934,SFO|ANC|UA,2018.0,295.0
216945,EWR|MSP|UA,1008.0,199.0
217073,RDU|IAD|UA,224.0,67.0
217105,JAC|IAD|UA,1750.0,232.0
217127,IAH|PBI|UA,956.0,147.0
217171,IAH|PSP|UA,1269.0,219.0
217220,BDL|DEN|UA,1671.0,298.0
217230,IAH|GUC|UA,886.0,167.0
217349,IND|IAH|UA,844.0,156.0
217495,GUC|IAH|UA,886.0,152.0
217557,LGA|MTJ|UA,1810.0,307.0
217610,SMF|IAD|UA,2358.0,295.0
217805,EWR|MCI|UA,1092.0,196.0
218367,SAT|LAX|UA,1211.0,206.0
218480,DEN|EGE|UA,120.0,55.0
218501,SAT|SFO|UA,1482.0,241.0
218511,SFO|BWI|UA,2457.0,304.0
218626,EGE|DEN|UA,120.0,58.0
218973,ORD|MTJ|UA,1081.0,190.0
219195,LAX|SFO|VX,337.0,80.0
219196,SFO|DCA|VX,2442.0,300.0
219197,SFO|ORD|VX,1846.0,255.0
219198,ORD|SFO|VX,1846.0,285.0
219199,SFO|AUS|VX,1504.0,205.0
219200,AUS|SFO|VX,1504.0,235.0
219203,SFO|JFK|VX,2586.0,335.0
219204,LAX|ORD|VX,1744.0,240.0
219205,JFK|SFO|VX,2586.0,400.0
219207,ORD|LAX|VX,1744.0,275.0
219209,JFK|LAS|VX,2248.0,360.0
219210,LAS|SFO|VX,414.0,95.0
219212,LAS|JFK|VX,2248.0,289.0
219213,SFO|LAS|VX,414.0,90.0
219435,MSP|BOI|OO,1142.0,199.0
219854,LAX|IAD|VX,2288.0,290.0
219856,SFO|EWR|VX,2565.0,320.0
219859,LAX|LAS|VX,236.0,65.0
219861,LAS|LAX|VX,236.0,70.0
219864,LAX|EWR|VX,2454.0,315.0
219865,EWR|LAX|VX,2454.0,380.0
219870,SEA|LAX|VX,954.0,155.0
219872,EWR|SFO|VX,2565.0,385.0
219877,SFO|LAX|VX,337.0,80.0
219904,LAX|MCO|VX,2218.0,280.0
219905,MCO|LAX|VX,2218.0,330.0
219906,FLL|LAX|VX,2343.0,355.0
219907,LAX|FLL|VX,2343.0,290.0
219911,SFO|FLL|VX,2584.0,320.0
219912,FLL|SFO|VX,2584.0,385.0
219917,SFO|BOS|VX,2704.0,340.0
219918,BOS|SFO|VX,2704.0,411.0
219920,LAX|BOS|VX,2611.0,325.0
219921,BOS|LAX|VX,2611.0,395.0
219923,LAX|JFK|VX,2475.0,320.0
219925,JFK|LAX|VX,2475.0,385.0
219935,SFO|OGG|VX,2338.0,345.0
219939,OGG|SFO|VX,2338.0,305.0
219942,SFO|HNL|VX,2398.0,350.0
219943,SFO|PSP|VX,421.0,85.0
219944,PSP|SFO|VX,421.0,85.0
219945,IAD|SFO|VX,2419.0,360.0
219946,DAL|LGA|VX,1381.0,195.0
219947,SFO|DAL|VX,1476.0,205.0
219948,DAL|SFO|VX,1476.0,240.0
219949,DCA|DAL|VX,1184.0,210.0
219953,SFO|SEA|VX,679.0,125.0
219954,SAN|SFO|VX,447.0,90.0
219958,SEA|SFO|VX,679.0,125.0
219961,LGA|DAL|VX,1381.0,250.0
219966,LAS|DAL|VX,1067.0,160.0
219968,DAL|LAS|VX,1067.0,170.0
219971,LAX|SEA|VX,954.0,160.0
219977,SFO|PDX|VX,550.0,105.0
219978,SFO|IAD|VX,2419.0,305.0
219980,DAL|LAX|VX,1246.0,205.0
219981,LAX|DAL|VX,1246.0,180.0
219982,DAL|DCA|VX,1184.0,165.0
220016,SFO|SAN|VX,447.0,90.0
220024,IAD|LAX|VX,2288.0,350.0
220071,DCA|SFO|VX,2442.0,370.0
220089,PDX|SFO|VX,550.0,104.0
220118,FLL|JFK|VX,1069.0,165.0
220119,JFK|FLL|VX,1069.0,195.0
220120,HNL|SFO|VX,2398.0,310.0
220843,JFK|PSP|VX,2378.0,360.0
220844,PSP|JFK|VX,2378.0,300.0
221392,EWR|CLT|UA,529.0,128.0
222963,DFW|LGA|DL,1389.0,205.0
222991,DTW|ROC|DL,296.0,75.0
222996,CMH|LGA|DL,479.0,107.0
223020,LGA|CMH|DL,479.0,124.0
223120,TPA|CVG|DL,773.0,130.0
223181,MIA|LAX|DL,2342.0,368.0
223221,ATL|TLH|DL,223.0,68.0
223240,DTW|DEN|DL,1123.0,196.0
223284,MSP|BIS|DL,386.0,84.0
223305,LGA|MSY|DL,1183.0,228.0
223380,SRQ|DTW|DL,1022.0,169.0
223419,SLC|BOS|DL,2105.0,266.0
223422,SGF|ATL|DL,563.0,113.0
223423,STL|SLC|DL,1156.0,200.0
223498,DTW|SRQ|DL,1022.0,185.0
223519,SRQ|LGA|DL,1047.0,165.0
223539,BIL|SLC|DL,387.0,86.0
223829,LGA|IND|DL,660.0,142.0
223982,GRR|DTW|DL,120.0,67.0
224073,PIT|DTW|DL,201.0,76.0
224083,MSP|CLT|DL,930.0,148.0
224242,MSY|SLC|DL,1428.0,235.0
224424,CVG|SEA|DL,1965.0,310.0
224448,JAC|JFK|DL,1894.0,253.0
224485,PBI|BOS|DL,1197.0,186.0
224503,CLT|SLC|DL,1727.0,291.0
224520,CVG|SFO|DL,2036.0,314.0
224521,SFO|CVG|DL,2036.0,267.0
224583,SEA|CVG|DL,1965.0,252.0
224654,MEM|LAX|DL,1619.0,265.0
224706,DTW|GRB|DL,287.0,85.0
224737,MSP|GRB|DL,252.0,76.0
224772,ORD|SLC|DL,1250.0,218.0
224845,IND|BOS|DL,818.0,140.0
224918,MSP|JAX|DL,1174.0,182.0
225563,DTW|CMH|DL,155.0,58.0
225854,GRB|ATL|DL,774.0,148.0
226123,LGA|RDU|DL,431.0,103.0
226425,MHT|ATL|DL,952.0,197.0
226640,MSP|DFW|DL,852.0,165.0
226881,BOS|IND|DL,818.0,166.0
227813,ATL|GRB|DL,774.0,142.0
227912,JFK|ORD|DL,740.0,180.0
228144,SLC|FCA|DL,531.0,115.0
228149,ATL|MOB|DL,302.0,84.0
228178,SLC|PSC|DL,521.0,115.0
228259,DTW|MEM|DL,610.0,131.0
228452,SJC|LAS|DL,386.0,88.0
228453,LAS|SJC|DL,386.0,87.0
228459,CMH|DTW|DL,155.0,75.0
228904,PSC|SLC|DL,521.0,104.0
228996,BNA|LGA|DL,764.0,134.0
229210,CVG|LGA|DL,585.0,129.0
229219,MEM|DTW|DL,610.0,117.0
230072,CHS|LGA|DL,641.0,119.0
230523,IND|LGA|DL,660.0,131.0
230585,DCA|JFK|DL,213.0,74.0
230761,LGA|PWM|DL,269.0,69.0
230775,RDU|MCO|DL,534.0,121.0
230776,MCO|RDU|DL,534.0,101.0
231266,ATL|SHV|DL,551.0,116.0
231267,SHV|ATL|DL,551.0,101.0
231526,MKE|LGA|DL,738.0,131.0
231725,GNV|ATL|DL,300.0,82.0
231775,SEA|DEN|DL,1024.0,158.0
231776,DEN|SEA|DL,1024.0,181.0
231806,ATL|GNV|DL,300.0,76.0
231989,MSP|MEM|DL,700.0,124.0
232007,RDU|JFK|DL,427.0,104.0
232038,ATL|FSD|DL,954.0,170.0
232105,CLT|LGA|DL,544.0,130.0
232257,JFK|DCA|DL,213.0,85.0
233020,LGA|CLT|DL,544.0,137.0
233086,FSD|ATL|DL,954.0,158.0
233242,LAX|OAK|DL,337.0,82.0
233243,OAK|LAX|DL,337.0,86.0
233735,PWM|LGA|DL,269.0,100.0
233997,SLC|OMA|DL,840.0,130.0
233998,OMA|SLC|DL,840.0,154.0
234767,LGA|BNA|DL,764.0,164.0
236954,DTW|IAD|DL,383.0,96.0
237540,GRR|LGA|DL,618.0,137.0
237994,LGA|MCI|DL,1107.0,216.0
239641,LGA|CLE|DL,419.0,125.0
240315,BNA|MSP|DL,695.0,137.0
240403,CLE|LGA|DL,419.0,103.0
242011,DTW|IAH|DL,1075.0,198.0
242104,JFK|SAT|DL,1587.0,281.0
243261,FCA|SLC|DL,531.0,107.0
246213,IAD|DTW|DL,383.0,103.0
248481,PHL|JFK|DL,94.0,63.0
250939,SAV|JFK|DL,718.0,128.0
251692,DTW|AUS|DL,1149.0,209.0
252088,GRB|MSP|DL,252.0,73.0
252207,DTW|ORF|DL,529.0,120.0
254437,JFK|SAV|DL,718.0,141.0
254614,MDW|MSP|DL,349.0,96.0
254620,MSP|MDW|DL,349.0,104.0
254768,SAT|DTW|DL,1214.0,181.0
257282,AUS|DTW|DL,1149.0,174.0
278307,JFK|RIC|DL,288.0,105.0
286569,DFW|MEI|EV,485.0,91.0
286590,MEI|PIB|EV,69.0,34.0
286612,PIB|DFW|EV,462.0,109.0
287187,ORD|JFK|DL,740.0,137.0
288168,ICT|DFW|EV,328.0,91.0
288172,BTR|DFW|EV,383.0,97.0
288199,DFW|FSM|EV,227.0,63.0
288234,DFW|CHA|EV,695.0,116.0
288702,MSP|DLH|DL,144.0,63.0
288829,DFW|HOU|EV,247.0,67.0
288848,BPT|DFW|EV,270.0,78.0
288868,DFW|BPT|EV,270.0,72.0
288898,LAW|DFW|EV,140.0,60.0
288902,DFW|LFT|EV,351.0,77.0
288906,DFW|SAF|EV,551.0,116.0
288933,LFT|DFW|EV,351.0,95.0
288964,DFW|LRD|EV,396.0,86.0
288995,TYS|DFW|EV,771.0,164.0
289026,AEX|DFW|EV,285.0,81.0
289111,TUL|DFW|EV,237.0,80.0
289201,DFW|TUL|EV,237.0,69.0
289204,JAN|DFW|EV,408.0,101.0
289230,DFW|JAN|EV,408.0,79.0
289391,SPI|DFW|EV,630.0,136.0
289602,DFW|TXK|EV,181.0,55.0
289686,DFW|ICT|EV,328.0,89.0
289736,TXK|DFW|EV,181.0,66.0
289906,MEI|DFW|EV,485.0,114.0
289937,PIB|MEI|EV,69.0,33.0
290091,HOU|DFW|EV,247.0,74.0
290247,DFW|ROW|EV,435.0,98.0
290255,ROW|DFW|EV,435.0,92.0
290390,DFW|PNS|EV,604.0,106.0
290413,PNS|DFW|EV,604.0,131.0
290559,DFW|PIA|EV,672.0,114.0
290608,PIA|DFW|EV,672.0,141.0
290612,DFW|HSV|EV,603.0,106.0
290615,DFW|LBB|EV,282.0,70.0
290645,LBB|DFW|EV,282.0,72.0
290941,TLH|DFW|EV,767.0,159.0
291724,DFW|TLH|EV,767.0,123.0
292439,TYR|IAH|EV,163.0,64.0
292461,GPT|IAH|EV,376.0,96.0
292463,IAH|TYR|EV,163.0,59.0
292485,TUS|IAH|EV,936.0,146.0
292489,BTV|EWR|EV,266.0,89.0
292518,CHS|ORD|EV,760.0,145.0
292547,XNA|IAH|EV,438.0,108.0
292554,BNA|ORD|EV,409.0,106.0
292580,CLT|ORD|EV,599.0,138.0
292581,IAH|CVG|EV,871.0,138.0
292588,ORD|MSN|EV,108.0,56.0
292610,EWR|JAX|EV,820.0,159.0
292614,EWR|ORF|EV,284.0,78.0
292640,DTW|ORD|EV,235.0,82.0
292642,ORD|ATW|EV,160.0,58.0
292662,ORD|CLT|EV,599.0,114.0
292666,RDU|EWR|EV,416.0,95.0
292667,AZO|ORD|EV,122.0,57.0
292668,EWR|PIT|EV,319.0,97.0
292669,IAH|DSM|EV,802.0,138.0
292693,OMA|ORD|EV,416.0,98.0
292695,MLI|ORD|EV,139.0,62.0
292718,SAV|ORD|EV,773.0,151.0
292749,IAH|MSP|EV,1034.0,176.0
292751,TVC|ORD|EV,224.0,77.0
292783,HSV|ORD|EV,510.0,111.0
292814,ERI|ORD|EV,398.0,104.0
292850,IAH|MFE|EV,316.0,83.0
292853,MEM|IAH|EV,468.0,112.0
292854,MSY|ORD|EV,837.0,153.0
292861,BHM|IAH|EV,562.0,128.0
292866,EWR|SAV|EV,708.0,150.0
292869,MKE|EWR|EV,725.0,132.0
292887,EWR|PWM|EV,284.0,78.0
292891,JAX|ORD|EV,864.0,162.0
292895,PBI|IAH|EV,956.0,180.0
292920,IND|IAH|EV,844.0,166.0
292948,ORD|IND|EV,177.0,62.0
292969,PWM|ORD|EV,900.0,179.0
292970,JAX|EWR|EV,820.0,136.0
293001,BDL|ORD|EV,783.0,174.0
293005,EWR|RDU|EV,416.0,106.0
293008,GRR|EWR|EV,605.0,114.0
293009,MFE|IAH|EV,316.0,80.0
293030,ORD|SDF|EV,286.0,78.0
293032,ROA|ORD|EV,531.0,119.0
293065,EWR|BNA|EV,748.0,159.0
293093,ORD|SAV|EV,773.0,128.0
293094,BNA|IAH|EV,657.0,143.0
293096,BTR|IAH|EV,253.0,77.0
293119,ORD|DSM|EV,299.0,86.0
293120,CLE|EWR|EV,404.0,99.0
293125,IAH|OKC|EV,395.0,90.0
293150,IAH|PNS|EV,489.0,86.0
294062,IAH|ABQ|EV,744.0,147.0
294079,ATL|ORD|EV,606.0,132.0
294110,AUS|IAH|EV,140.0,60.0
294114,DFW|IAH|EV,224.0,75.0
