,alpha,flight,l1_ratio
1306,0.1,BWI|DFW|AA,0.0
1307,0.1,MSP|RAP|OO,0.0
1308,0.1,ATL|CRW|EV,0.0
1309,0.1,MDW|SDF|WN,0.0
1310,1e-06,ATL|PDX|DL,1.0
1311,0.1,DFW|SAF|EV,0.0
1312,0.1,BFL|PHX|OO,0.0
1313,0.1,BHM|IAH|EV,0.0
1314,1e-06,DCA|HOU|WN,1.0
1315,0.1,JFK|LAS|B6,0.0
1316,0.1,PHX|BFL|OO,0.0
1317,0.1,SEA|ORD|AS,0.0
1318,0.1,MIA|SFO|AA,0.0
1319,0.1,SBN|ATL|OO,0.0
1320,0.1,LAS|JFK|B6,0.0
1321,1e-06,SNA|DEN|UA,1.0
1322,1e-06,ORD|SEA|AS,0.0
1323,1e-06,PDX|ATL|DL,1.0
1324,1e-06,MDW|RSW|WN,1.0
1325,0.1,CLT|MSP|AA,0.0
1326,0.1,DFW|BWI|AA,0.0
1327,0.1,IND|MCO|WN,0.0
1328,0.1,DEN|FAT|OO,0.0
1329,0.1,SAF|DFW|EV,0.0
1330,1e-06,ANC|JNU|AS,1.0
1331,0.1,MKE|MCO|WN,0.0
1332,0.1,ATL|CAE|DL,0.0
1333,0.1,SJU|BOS|B6,0.0
1334,0.1,HPN|MCO|B6,0.0
1335,0.1,SEA|PHX|WN,0.0
1336,0.1,MSP|CLT|AA,0.0
1337,0.1,DFW|IAD|AA,0.0
1338,1e-06,RSW|MDW|WN,1.0
1339,1e-06,SLC|PHX|DL,0.0
1340,0.1,MCO|IND|WN,0.0
1341,0.01,SEA|KTN|AS,1.0
1342,0.01,SEA|LAS|DL,1.0
1343,0.1,LAS|SEA|DL,0.5
1344,0.1,MCO|HPN|B6,0.0
1345,0.01,IND|DEN|WN,0.0
1346,0.1,MSY|MCO|WN,0.0
1347,0.1,MCO|MSY|WN,0.0
1348,0.1,IAD|DFW|AA,0.0
1349,0.1,CAE|ATL|DL,0.0
1350,0.1,JNU|SEA|AS,1.0
1351,0.01,KTN|SEA|AS,1.0
1352,0.1,DEN|IND|WN,0.0
1353,1e-06,PHX|SLC|DL,1.0
1354,0.1,ATL|CSG|EV,0.0
1355,0.1,SFO|MIA|AA,0.0
1356,1e-06,RSW|DTW|DL,1.0
1357,1e-06,DEN|MSP|UA,1.0
1358,1e-06,DTW|RSW|DL,1.0
1359,1e-06,CRP|IAH|EV,1.0
1360,0.1,LGB|OAK|B6,0.0
1361,0.1,OAK|LGB|B6,0.0
1362,0.1,MCO|MKE|WN,0.0
1363,0.01,MCI|BNA|WN,1.0
1364,0.1,ATL|ROA|EV,0.0
1365,0.1,BNA|MCI|WN,0.0
1366,0.1,DCA|TPA|AA,0.0
1367,1e-06,CLT|MCI|AA,1.0
1368,0.1,MCI|CLT|AA,0.0
1369,1e-06,STL|CLT|AA,1.0
1370,0.01,CLT|STL|AA,0.0
1371,0.1,ROA|ATL|EV,0.0
1372,0.1,TPA|DCA|AA,0.0
1373,0.1,DEN|SJC|WN,0.0
1374,0.1,LAW|DFW|EV,0.0
1375,0.1,HPN|PBI|B6,0.0
1376,0.1,PBI|LGA|B6,0.0
1377,0.1,DFW|LAW|EV,0.0
1378,0.1,LGA|PBI|B6,0.0
1379,1e-06,MSP|DEN|UA,1.0
1380,0.1,DFW|LRD|EV,0.0
1381,0.1,CSG|ATL|EV,0.5
1382,0.1,ATL|GPT|DL,0.0
1383,1e-06,IAH|BRO|EV,1.0
1384,0.01,GPT|ATL|DL,0.0
1385,0.1,SDF|BWI|WN,0.0
1386,0.1,PBI|HPN|B6,0.0
1387,0.1,LRD|DFW|EV,0.0
1388,0.1,ORD|TUL|EV,0.0
1389,0.1,DFW|CLE|AA,0.0
1390,0.1,CLE|DFW|AA,0.0
1391,0.1,LGA|DAL|VX,0.0
1392,0.1,DAL|LGA|VX,0.0
1393,0.01,BWI|SDF|WN,0.0
1394,0.1,SFO|LGB|B6,0.0
1395,0.1,CLT|BUF|AA,0.0
1396,0.1,RIC|EWR|EV,0.0
1397,0.1,MLU|ATL|EV,0.0
1398,1e-06,MSN|DTW|DL,1.0
1399,0.1,JAX|BWI|WN,0.0
1400,1e-06,BRO|IAH|EV,1.0
1401,1e-06,MCI|DTW|DL,1.0
1402,0.1,ATL|MLU|EV,0.0
1403,0.1,LGB|SFO|B6,0.0
1404,0.1,BWI|JAX|WN,0.0
1405,0.1,IAH|MIA|UA,1.0
1406,0.1,BUF|CLT|AA,1.0
1407,1e-06,DTW|MCI|DL,1.0
1408,1e-06,BWI|MSP|DL,0.0
1409,0.1,SJC|DEN|WN,0.0
1410,0.1,CLT|PVD|AA,0.0
1411,0.1,MSP|BWI|DL,0.0
1412,1e-06,PVD|CLT|AA,1.0
1413,1e-06,SAN|DEN|UA,1.0
1414,0.1,DAL|MCO|WN,0.0
1415,0.1,MIA|ATL|AA,0.0
1416,0.1,MCO|DAL|WN,0.5
1417,0.1,SMF|SEA|WN,0.0
1418,0.1,MDW|FLL|WN,0.0
1419,1e-06,FLL|MDW|WN,0.0
1420,0.1,PWM|JFK|B6,0.0
1421,0.01,ATL|TYS|DL,0.0
1422,0.1,ATL|MIA|AA,0.0
1423,0.1,JFK|PWM|B6,0.0
1424,1e-06,TYS|ATL|DL,1.0
1425,0.1,AUS|ORD|AA,0.0
1426,1e-06,MIA|IAH|UA,1.0
1427,0.01,DEN|MCO|UA,0.0
1428,0.1,SEA|SMF|WN,0.0
1429,0.1,PHX|MCI|WN,0.0
1430,0.1,IAD|BOS|UA,0.0
1431,0.1,ORD|DLH|OO,0.0
1432,0.1,CAK|ORD|EV,0.0
1433,1e-06,MCO|DEN|UA,1.0
1434,0.001,BUF|MCO|WN,1.0
1435,0.1,HOU|BWI|WN,0.0
1436,0.1,ATL|ORD|UA,0.0
1437,0.1,PDX|SJC|AS,0.0
1438,0.01,SJC|PDX|AS,1.0
1439,0.1,DLH|ORD|OO,0.0
1440,0.1,BOS|IAD|UA,0.0
1441,1e-06,DTW|MSN|DL,0.0
1442,1e-06,MCI|PHX|WN,0.0
1443,0.1,BOS|SJU|B6,0.0
1444,1e-06,MCO|BUF|WN,1.0
1445,1e-06,RDU|MDW|WN,1.0
1446,0.1,JFK|BTV|B6,0.0
1447,0.1,BTV|JFK|B6,0.0
1448,0.1,DFW|IAH|UA,0.0
1449,1e-06,BWI|HOU|WN,0.0
1450,0.1,BWI|PWM|WN,0.0
1451,0.1,EWR|RIC|EV,0.0
1452,0.1,MDW|RDU|WN,0.0
1453,0.1,PWM|BWI|WN,0.0
1454,0.1,ORD|AUS|AA,0.0
1455,0.1,IAD|IAH|UA,0.0
1456,1e-06,SEA|JNU|AS,1.0
1457,0.1,ROC|JFK|B6,0.0
1458,0.1,MKE|EWR|EV,0.0
1459,0.1,DTW|FWA|OO,0.0
1460,0.1,JFK|ROC|B6,0.0
1461,1e-06,FWA|DTW|OO,1.0
1462,1e-06,STL|PHX|WN,1.0
1463,0.1,PHX|STL|WN,0.0
1464,0.01,IAH|LBB|EV,1.0
1465,0.1,BWI|CLE|WN,0.0
1466,0.1,CLE|BWI|WN,0.0
1467,0.1,DEN|SLC|F9,0.0
1468,0.1,FWA|ORD|OO,0.0
1469,0.1,EWR|CLE|UA,0.0
1470,0.1,MCO|ISP|WN,0.5
1471,0.1,CHS|BWI|WN,0.0
1472,0.1,SLC|DEN|F9,0.0
1473,0.1,ORD|FWA|OO,0.0
1474,0.1,ORD|TPA|UA,0.0
1475,0.01,ISP|MCO|WN,0.0
1476,0.1,FAY|ATL|EV,0.0
1477,0.01,BWI|CHS|WN,1.0
1478,0.1,ATL|FAY|EV,0.0
1479,0.1,RDM|SFO|OO,0.0
1480,0.1,MSY|BNA|WN,0.0
1481,0.1,SFO|RNO|OO,0.0
1482,1e-06,OAK|MDW|WN,1.0
1483,0.1,ATL|STL|WN,0.0
1484,0.1,ATL|ILM|EV,0.0
1485,0.1,DFW|JAX|AA,0.0
1486,0.1,STL|ATL|WN,0.0
1487,0.1,EWR|GSO|EV,0.0
1488,0.1,ORD|CAK|EV,0.0
1489,0.1,BNA|MSY|WN,0.0
1490,0.1,PDX|PHX|WN,0.0
1491,0.01,TUS|LAS|WN,0.0
1492,0.001,ATL|ROC|DL,1.0
1493,0.1,MDW|OAK|WN,0.0
1494,0.1,MCO|CMH|WN,0.0
1495,0.1,ATL|OAJ|EV,0.0
1496,0.1,LAS|MKE|WN,0.0
1497,0.1,ROC|ATL|DL,0.5
1498,1e-06,ATL|SYR|DL,1.0
1499,1e-06,EWR|RSW|UA,1.0
1500,0.1,GSO|EWR|EV,0.0
1501,1e-06,ATL|ICT|DL,1.0
1502,0.1,ICT|ATL|DL,0.0
1503,0.1,LAS|TUS|WN,0.0
1504,0.1,JAX|DFW|AA,0.0
1505,1e-06,ATL|TUL|DL,1.0
1506,0.1,PHX|PDX|WN,0.0
1507,1e-06,SYR|ATL|DL,0.0
1508,1e-06,TUL|ATL|DL,1.0
1509,0.1,RNO|SFO|OO,0.0
1510,0.1,SFO|RDM|OO,0.0
1511,0.1,MSP|BNA|OO,0.0
1512,0.1,DFW|ORD|UA,0.0
1513,0.1,OAJ|ATL|EV,0.0
1514,0.1,MSP|JFK|DL,0.0
1515,1e-06,MKE|LAS|WN,1.0
1516,1e-06,TPA|ORD|UA,1.0
1517,1e-06,RSW|EWR|UA,0.0
1518,0.1,BNA|MSP|OO,0.0
1519,0.1,RSW|JFK|B6,0.0
1520,0.1,ILM|ATL|EV,0.0
1521,0.1,JFK|MSP|DL,0.0
1522,1e-06,SLC|MCO|DL,1.0
1523,0.1,JFK|RSW|B6,0.0
1524,1e-06,CMH|MCO|WN,0.0
1525,0.1,ATW|ORD|EV,0.0
1526,1e-06,ATL|SNA|DL,1.0
1527,1e-06,ATL|PVD|DL,0.0
1528,1e-06,PVD|ATL|DL,1.0
1529,0.01,LBB|IAH|EV,1.0
1530,0.01,MCO|SLC|DL,0.0
1531,1e-06,OAK|SLC|DL,1.0
1532,0.1,PHX|BOS|AA,0.0
1533,0.1,SLC|OAK|DL,0.0
1534,0.1,DFW|COS|AA,0.0
1535,0.1,DAL|BNA|WN,0.0
1536,0.1,ATL|JAX|WN,0.0
1537,0.1,ORD|BNA|OO,0.0
1538,0.1,DEN|DCA|F9,0.0
1539,0.1,DAL|LAX|VX,0.0
1540,0.001,DCA|DEN|F9,1.0
1541,0.1,LAS|DTW|NK,0.0
1542,0.1,EUG|SFO|OO,0.0
1543,0.1,COS|DFW|AA,0.0
1544,0.1,DTW|LAS|NK,0.0
1545,1e-06,ATL|FNT|DL,1.0
1546,1e-06,DEN|SAN|UA,1.0
1547,0.1,FLL|JAX|B6,0.0
1548,0.01,SEA|BUR|AS,1.0
1549,0.1,SNA|ATL|DL,1.0
1550,1e-06,FNT|ATL|DL,1.0
1551,1e-06,BOS|PHX|AA,0.0
1552,0.1,LAX|DAL|VX,0.0
1553,1e-06,ATL|ALB|DL,1.0
1554,0.1,MCO|LAX|DL,0.0
1555,1e-06,BUR|SEA|AS,1.0
1556,0.1,FLL|ATL|NK,0.0
1557,0.1,ATL|FLL|NK,0.0
1558,0.01,SEA|MDW|WN,0.0
1559,0.1,JAX|FLL|B6,0.0
1560,0.1,SBN|ORD|OO,0.0
1561,0.1,MSY|LAX|DL,0.0
1562,1e-06,ALB|ATL|DL,1.0
1563,0.1,JFK|SYR|B6,0.0
1564,0.1,PSC|SEA|OO,0.0
1565,0.1,BNA|FLL|WN,0.0
1566,0.1,SEA|PSC|OO,0.0
1567,0.1,TUL|ORD|EV,0.0
1568,0.1,MDW|SEA|WN,0.0
1569,0.1,EWR|ROC|EV,0.0
1570,0.1,LAX|MCO|DL,0.0
1571,0.1,SYR|JFK|B6,0.0
1572,0.1,FLL|BNA|WN,0.0
1573,0.1,SFO|AUS|UA,0.0
1574,0.01,SAN|PDX|AS,1.0
1575,0.1,BNA|DAL|WN,0.0
1576,1e-06,ATL|MSN|DL,1.0
1577,1e-06,PDX|SAN|AS,0.0
1578,0.1,SFO|SBP|OO,0.0
1579,0.1,JAX|ATL|WN,0.0
1580,0.1,PHL|RDU|AA,0.0
1581,0.1,TPA|ORD|AA,0.0
1582,0.1,DEN|SLC|DL,0.0
1583,0.1,DLH|MSP|OO,0.0
1584,0.1,TUL|DAL|WN,0.0
1585,0.1,SLC|DEN|DL,0.0
1586,0.1,LAX|MSY|DL,0.0
1587,0.1,ORD|SBN|OO,0.0
1588,1e-06,MSN|ATL|DL,1.0
1589,0.1,SFO|EUG|OO,0.0
1590,0.1,ORD|TPA|AA,0.0
1591,1e-06,ORD|ATW|EV,1.0
1592,0.1,PHX|STL|AA,0.0
1593,0.01,LEX|ATL|DL,1.0
1594,0.1,DAL|OKC|WN,0.0
1595,0.1,SBP|SFO|OO,0.0
1596,0.1,EWR|CVG|EV,0.0
1597,1e-06,DEN|FAR|OO,0.0
1598,1e-06,RDU|PHL|AA,1.0
1599,0.1,PHX|SAT|WN,0.0
1600,0.1,DFW|SJT|EV,0.0
1601,1e-06,DTW|MKE|DL,1.0
1602,0.1,LIT|DAL|WN,0.0
1603,0.1,ORD|BWI|UA,0.0
1604,0.1,SJT|DFW|EV,0.0
1605,0.1,ATL|LEX|DL,0.0
1606,0.1,LAS|AUS|WN,0.0
1607,0.1,DAL|TUL|WN,0.0
1608,1e-06,KOA|OGG|HA,1.0
1609,0.1,MSY|TPA|WN,0.0
1610,0.1,STL|DCA|WN,0.0
1611,0.1,DAL|LIT|WN,0.0
1612,1e-06,MKE|DTW|DL,0.0
1613,0.1,SFO|BOS|B6,0.0
1614,0.1,PHX|IAH|AA,0.0
1615,0.1,TUS|LAX|WN,0.0
1616,0.1,FLL|BWI|NK,0.0
1617,0.1,LAX|BOS|B6,0.0
1618,0.1,SAT|PHX|WN,0.0
1619,0.1,PHX|DTW|AA,0.0
1620,0.1,SPI|ORD|OO,0.0
1621,0.1,PHX|MCI|AA,0.0
1622,0.1,HOU|TPA|WN,0.0
1623,0.1,ROC|BWI|WN,0.0
1624,0.1,DCA|BNA|WN,0.0
1625,0.1,ORD|SPI|OO,0.0
1626,1e-06,FAR|DEN|OO,1.0
1627,0.1,DCA|STL|WN,0.0
1628,0.1,ATL|CHA|OO,0.0
1629,1e-06,DFW|DEN|UA,1.0
1630,0.1,BWI|ORD|UA,0.0
1631,0.1,LAX|TUS|WN,0.0
1632,1e-06,SNA|MSP|DL,1.0
1633,0.1,MLU|DFW|EV,0.0
1634,0.1,BWI|DTW|WN,0.0
1635,0.1,GRB|ORD|EV,0.0
1636,0.1,BNA|DCA|WN,0.0
1637,0.01,BOS|LAX|B6,0.0
1638,0.1,JAX|JFK|B6,0.0
1639,0.1,JFK|JAX|B6,0.0
1640,0.1,MSP|DLH|OO,0.0
1641,0.1,TPA|HOU|WN,0.5
1642,0.1,AUS|LAS|WN,0.5
1643,0.1,OKC|DAL|WN,0.0
1644,1e-06,MSP|SNA|DL,1.0
1645,1e-06,TPA|IAD|UA,1.0
1646,0.1,IAH|PHX|AA,0.0
1647,0.1,PIT|BWI|WN,0.0
1648,0.1,DFW|MLU|EV,0.0
1649,0.1,BWI|ROC|WN,0.0
1650,0.1,MCI|PHX|AA,0.0
1651,0.1,DFW|MKE|AA,0.0
1652,1e-06,JNU|ANC|AS,1.0
1653,1e-06,ATL|LAX|WN,1.0
1654,0.1,MKE|DFW|AA,0.0
1655,1e-06,MDT|ATL|DL,1.0
1656,0.01,DTW|PHX|AA,0.0
1657,0.1,BWI|FLL|NK,0.0
1658,1e-06,TPA|MSY|WN,0.0
1659,0.1,BOS|DTW|B6,0.0
1660,0.1,LAX|EWR|VX,0.0
1661,0.1,ATL|MDT|DL,1.0
1662,0.1,LAX|SLC|OO,0.0
1663,0.1,DTW|BOS|B6,0.0
1664,1e-06,IAH|LRD|EV,0.0
1665,1e-06,PDX|BUR|OO,1.0
1666,0.1,BWI|PIT|WN,0.0
1667,1e-06,BUR|PDX|OO,1.0
1668,0.1,SFO|SLC|DL,0.0
1669,0.01,IAD|TPA|UA,0.0
1670,0.1,DFW|VPS|EV,0.0
1671,0.1,DAL|SAN|WN,0.0
1672,0.1,ATL|BOS|WN,0.0
1673,0.1,BOS|SFO|B6,0.0
1674,1e-06,TWF|SLC|OO,1.0
1675,0.1,DTW|BWI|WN,0.0
1676,0.1,SLC|OAK|WN,0.0
1677,1e-06,EWR|LAX|VX,1.0
1678,1e-06,STL|PHX|AA,0.0
1679,0.1,OMA|DEN|WN,0.0
1680,0.1,SAN|DAL|WN,0.0
1681,0.1,OAK|SLC|WN,0.0
1682,0.1,RDU|BNA|WN,0.0
1683,0.1,BNA|RDU|WN,0.0
1684,0.1,PHX|EWR|AA,0.0
1685,0.1,SLC|SFO|DL,0.0
1686,0.1,ATL|RDU|WN,0.0
1687,0.1,VPS|DFW|EV,0.0
1688,0.1,LAX|ATL|WN,0.0
1689,0.1,DEN|MKE|WN,0.5
1690,0.1,ATL|RIC|WN,0.0
1691,0.1,EWR|MKE|EV,0.0
1692,0.1,RDU|ATL|WN,0.5
1693,1e-06,MKE|ATL|WN,0.0
1694,0.1,EWR|IND|EV,0.0
1695,1e-06,EWR|SAN|UA,1.0
1696,0.1,DEN|OMA|WN,0.0
1697,0.1,ATL|IND|WN,0.0
1698,0.1,IND|ATL|WN,0.0
1699,0.1,ATL|MKE|WN,0.0
1700,1e-06,MCI|ATL|WN,1.0
1701,0.1,LAS|BNA|WN,0.0
1702,1e-06,BNA|LAS|WN,1.0
1703,0.1,ORD|GRB|EV,0.0
1704,1e-06,RIC|ATL|WN,0.0
1705,0.1,SAN|EWR|UA,0.5
1706,1e-06,ATL|DSM|DL,1.0
1707,0.1,ORD|DCA|OO,0.0
1708,0.1,PBI|BWI|WN,0.0
1709,0.1,ATL|VLD|EV,0.0
1710,0.01,ATL|MCI|WN,0.0
1711,0.1,BOS|ORD|B6,0.0
1712,0.1,DCA|ORD|OO,0.0
1713,0.1,MDW|BUF|WN,0.0
1714,1e-06,PHL|IAH|UA,1.0
1715,0.1,ORD|BOS|B6,0.0
1716,0.1,LAX|ATL|AA,0.0
1717,0.1,ATL|LAX|AA,0.0
1718,0.1,ABQ|HOU|WN,0.5
1719,0.1,DEN|OKC|WN,0.0
1720,0.1,SFO|BOS|VX,0.0
1721,0.1,HOU|ABQ|WN,0.0
1722,0.1,ORD|EVV|EV,0.0
1723,1e-06,DSM|ATL|DL,1.0
1724,0.1,PHX|GJT|OO,0.0
1725,0.1,MIA|RDU|AA,0.0
1726,0.1,SFO|DEN|F9,0.0
1727,0.1,GJT|PHX|OO,1.0
1728,0.1,DEN|SFO|F9,0.0
1729,0.1,BWI|PBI|WN,0.0
1730,0.1,RDU|MIA|AA,0.0
1731,0.1,HNL|LAX|HA,0.0
1732,0.1,RNO|SLC|DL,0.0
1733,0.1,SLC|RNO|DL,0.0
1734,0.1,IAD|JFK|B6,0.0
1735,1e-06,BUF|MDW|WN,1.0
1736,0.1,SLC|LAX|OO,0.0
1737,0.1,JFK|IAD|B6,0.0
1738,0.01,OKC|DEN|WN,0.0
1739,0.1,LAX|SLC|WN,0.0
1740,1e-06,TPA|MSP|DL,1.0
1741,0.1,ORD|JFK|B6,0.0
1742,1e-06,SEA|OAK|AS,0.0
1743,0.1,MSP|TPA|DL,0.0
1744,0.1,OAK|SEA|AS,0.0
1745,0.1,FAR|MSP|DL,0.0
1746,0.1,JFK|ORD|B6,0.0
1747,0.1,MSP|FAR|DL,0.0
1748,0.1,AZO|ORD|EV,0.0
1749,0.1,JAX|EWR|EV,0.0
1750,0.1,ATL|DTW|WN,0.0
1751,0.1,ELP|HOU|WN,0.0
1752,1e-06,MKE|DEN|WN,1.0
1753,0.1,EWR|PHX|AA,0.0
1754,0.1,ATL|PHL|WN,0.0
1755,0.1,ORD|CHO|OO,0.0
1756,0.1,BOS|ATL|WN,0.0
1757,1e-06,BOS|IAD|B6,1.0
1758,0.1,IAD|BOS|B6,0.0
1759,0.1,ATL|CMH|WN,0.0
1760,0.1,ATL|MSP|WN,0.0
1761,0.01,DTW|ATL|WN,0.0
1762,0.1,TUL|HOU|WN,0.0
1763,0.001,LAX|HNL|HA,0.0
1764,0.1,ATL|GTR|EV,0.0
1765,0.1,PHL|ATL|WN,0.0
1766,0.1,DRO|PHX|OO,0.0
1767,0.1,GTR|ATL|EV,0.0
1768,0.1,DFW|MFE|AA,0.0
1769,0.1,CHO|ORD|OO,0.0
1770,0.1,PHX|DRO|OO,0.0
1771,0.1,SLC|LAX|WN,0.0
1772,0.1,EWR|JAX|EV,0.0
1773,0.1,ROC|EWR|EV,0.0
1774,0.1,LAX|MCI|WN,0.0
1775,0.1,ABQ|DEN|WN,0.5
1776,1e-06,ORD|SNA|UA,1.0
1777,0.1,PHX|RNO|AA,0.0
1778,0.1,CMH|ATL|WN,0.0
1779,0.1,MFE|DFW|AA,0.0
1780,0.1,SFO|FAT|OO,0.0
1781,0.1,HOU|ELP|WN,0.0
1782,0.1,RNO|PHX|AA,1.0
1783,0.1,VLD|ATL|EV,0.0
1784,0.1,MBS|ORD|OO,0.0
1785,0.1,ORD|MBS|OO,0.0
1786,0.1,DEN|ABQ|WN,0.0
1787,0.1,IAH|PHL|UA,0.0
1788,1e-06,SEA|DFW|AS,1.0
1789,0.001,DFW|SEA|AS,1.0
1790,1e-06,PVD|MDW|WN,1.0
1791,0.1,SAN|TUS|WN,0.0
1792,0.01,SNA|ORD|UA,1.0
1793,0.01,PHX|BWI|WN,0.0
1794,0.1,TUS|SAN|WN,0.0
1795,0.1,MAF|HOU|WN,0.0
1796,0.01,MCI|LAX|WN,0.0
1797,0.1,BUR|SFO|WN,0.0
1798,0.1,BQK|ATL|EV,0.0
1799,1e-06,SLC|SJC|DL,0.0
1800,1e-06,BWI|PHX|WN,1.0
1801,1e-06,MSP|ATL|WN,1.0
1802,0.1,HOU|MAF|WN,0.0
1803,0.1,SFO|PHX|UA,0.0
1804,1e-06,OGG|KOA|HA,0.0
1805,1e-06,BDL|MCO|WN,1.0
1806,0.1,MDW|PVD|WN,0.0
1807,0.1,HOU|TUL|WN,0.0
1808,1e-06,IAD|DEN|WN,1.0
1809,0.1,LRD|IAH|EV,0.0
1810,0.1,BNA|LGA|WN,0.0
1811,0.1,PHL|SJU|AA,0.0
1812,0.1,SJC|SLC|DL,0.0
1813,0.1,DEN|IAD|WN,0.0
1814,0.1,MCO|BDL|WN,0.0
1815,0.1,LAX|STL|WN,0.0
1816,0.1,EWR|PBI|B6,0.0
1817,1e-06,SLC|TWF|OO,1.0
1818,0.1,IAH|ELP|EV,0.0
1819,1e-06,BOS|CLE|EV,1.0
1820,1e-06,SLC|BUR|OO,1.0
1821,0.1,BOS|SFO|VX,0.0
1822,0.1,PHX|DCA|AA,0.0
1823,0.1,PBI|EWR|B6,0.0
1824,1e-06,BUR|SLC|OO,1.0
1825,0.1,ORD|OMA|UA,0.0
1826,0.1,SJU|PHL|AA,0.0
1827,1e-06,SFO|BUR|WN,1.0
1828,0.1,SFO|EWR|VX,0.0
1829,0.1,LGA|STL|WN,0.0
1830,1e-06,AEX|IAH|EV,0.0
1831,0.1,ORD|DFW|UA,0.0
1832,0.001,FAT|SLC|OO,1.0
1833,0.01,EWR|SJU|UA,0.0
1834,0.1,DEN|IDA|OO,0.0
1835,0.1,IDA|DEN|OO,0.0
1836,1e-06,DTW|GRR|DL,0.0
1837,0.1,SLC|FAT|OO,0.5
1838,0.1,LGA|BNA|WN,0.0
1839,0.1,RNO|LAX|WN,0.0
1840,0.1,PDX|LAS|AS,0.5
1841,1e-06,GRR|DTW|DL,1.0
1842,0.1,ORD|LAN|EV,0.0
1843,0.1,PHL|PBI|AA,0.0
1844,0.1,ABY|ATL|EV,0.0
1845,0.1,CVG|ORD|OO,0.0
1846,1e-06,LAS|PDX|AS,1.0
1847,0.1,EWR|SFO|VX,0.0
1848,0.1,MDW|BDL|WN,0.0
1849,0.1,GPT|IAH|EV,0.0
1850,0.1,ORD|COS|OO,0.0
1851,1e-06,AUS|MDW|WN,1.0
1852,0.1,MDW|MHT|WN,0.0
1853,1e-06,IAD|SAN|UA,1.0
1854,1e-06,JFK|SAN|DL,1.0
1855,0.1,STL|LGA|WN,0.0
1856,0.1,LAN|ORD|EV,0.0
1857,0.1,SJU|EWR|UA,0.0
1858,1e-06,SAN|IAD|UA,1.0
1859,1e-06,CLT|CLE|AA,0.0
1860,0.1,PBI|PHL|AA,0.0
1861,0.1,DCA|PHX|AA,0.0
1862,1e-06,GJT|SLC|OO,1.0
1863,0.01,STL|LAX|WN,0.0
1864,1e-06,SLC|GJT|OO,1.0
1865,0.1,ATL|ABY|EV,0.0
1866,1e-06,BWI|MSY|WN,1.0
1867,1e-06,BWI|IND|WN,1.0
1868,0.1,IND|BWI|WN,0.0
1869,0.1,OMA|STL|WN,0.0
1870,0.1,IAH|GPT|EV,0.0
1871,1e-06,MSO|SLC|OO,1.0
1872,1e-06,SAN|JFK|DL,1.0
1873,0.1,CVG|EWR|EV,0.0
1874,0.1,MDW|AUS|WN,0.0
1875,1e-06,MHT|MDW|WN,1.0
1876,0.1,SEA|FAT|OO,0.0
1877,0.1,DTW|RIC|EV,0.0
1878,0.1,ORD|CVG|OO,0.0
1879,1e-06,JAX|BNA|WN,0.0
1880,0.1,SFO|DAL|VX,0.0
1881,0.1,BNA|JAX|WN,0.0
1882,1e-06,MYR|ATL|DL,1.0
1883,0.1,LAX|RNO|WN,0.0
1884,0.1,DAL|SFO|VX,0.0
1885,0.001,SLC|MSO|OO,1.0
1886,0.1,RSW|ORD|AA,0.0
1887,1e-06,CLE|CLT|AA,1.0
1888,1e-06,IAH|AMA|EV,1.0
1889,0.1,RIC|DTW|EV,0.0
1890,0.1,EVV|ORD|EV,0.0
1891,0.1,IND|CLT|AA,0.5
1892,0.1,MSY|BWI|WN,0.0
1893,0.1,ATL|BQK|EV,0.0
1894,1e-06,AUS|SFO|UA,1.0
1895,0.1,FAT|SEA|OO,0.0
1896,1e-06,ATL|MYR|DL,0.0
1897,0.1,RDD|SFO|OO,0.0
1898,1e-06,PHX|SEA|OO,1.0
1899,0.1,EWR|BNA|EV,0.0
1900,0.1,ORD|RSW|AA,0.0
1901,0.1,MCI|MCO|WN,0.0
1902,0.1,DEN|SMF|UA,0.0
1903,0.1,SFO|RDD|OO,0.0
1904,0.1,ELP|IAH|EV,0.0
1905,1e-06,LCH|IAH|EV,0.0
1906,0.1,SEA|SJC|WN,0.0
1907,0.1,MCO|MCI|WN,0.0
1908,0.1,ORD|HPN|EV,0.0
1909,0.1,IAH|TYS|EV,0.0
1910,1e-06,ORD|AZO|EV,1.0
1911,0.1,STL|OMA|WN,0.0
1912,1e-06,SEA|IAD|UA,1.0
1913,0.1,PDX|SNA|AS,0.0
1914,0.1,MKE|DCA|WN,0.0
1915,0.1,ORD|MSN|EV,0.0
1916,0.1,BNA|EWR|EV,0.0
1917,0.1,DAL|DCA|VX,0.0
1918,0.1,ATL|SGF|EV,0.0
1919,0.01,DCA|DAL|VX,0.0
1920,0.1,SNA|PDX|AS,0.0
1921,0.1,GTF|SLC|OO,0.5
1922,1e-06,SLC|HLN|OO,1.0
1923,0.1,IAH|MSP|OO,0.0
1924,0.1,HOU|LGA|WN,0.0
1925,0.01,SLC|SNA|OO,1.0
1926,0.1,CHA|ATL|OO,0.0
1927,1e-06,BDL|MDW|WN,1.0
1928,0.1,TPA|IND|WN,0.0
1929,1e-06,DCA|MKE|WN,1.0
1930,0.1,ICT|IAH|EV,0.0
1931,0.1,SNA|SLC|OO,0.0
1932,0.01,SLC|GTF|OO,1.0
1933,0.1,MKE|LGA|WN,0.0
1934,0.1,ATL|CAK|WN,0.0
1935,0.001,LGA|HOU|WN,0.0
